,Unnamed: 0,word,start,end,duration,file,isPronoun,isPlural,isPreceding,isManner,isIntermediate,er,Annotation,Transformation,Comments,isReferent,isModifier,isAfterNoun,first_occur,referent,isTooLong,transOrd,Notsure,wordOrder,Comment,LongRef,code,story,part,condition,count,wordID
401,401,ik,298.45,298.5699773,0.119977324,23G2,1,,,,,,de derde zoon,,,,,,,,,,,1800,,,27,2,2,pronoun,402,4
402,402,ik,301.5899773,301.7099773,0.12,23G2,1,,,,,,de vos,,,,,,,,,,,1808,,,29,2,2,pronoun,403,4
403,403,het,316.17,316.2499773,0.079977324,23G2,1,,,,,,het gouden paard,,,,,,,,,,,1845,,,31,2,2,pronoun,404,6
404,404,haar,323.51,323.6199773,0.109977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1869,,,32,2,2,pronoun,405,18
405,405,haar,324.66,324.9599773,0.299977324,23G2,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1872,,,32,2,2,pronoun,406,18
406,406,zich,6.4,6.579977324,0.179977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,1915,,,27,2,3,pronoun,407,12
407,407,ik,11.36,11.43997732,0.079977324,23G3,1,,,,,,de vos,,,,,,,,,,,1926,,,29,2,3,pronoun,408,4
408,408,ik,17.93,18.07995465,0.149954649,23G3,1,,,,,,de vos,,,,,,,,,,,1950,,,29,2,3,pronoun,409,4
409,409,haar,18.25,18.43997732,0.189977324,23G3,1,,,,,,de schoone koningsdochter,,,,,,,,,,,1952,,,32,2,3,pronoun,410,18
410,410,zijn,38.76498866,38.88496599,0.119977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2003,,,27,2,3,pronoun,411,8
411,411,mij,41.79997732,41.97995465,0.179977324,23G3,1,,,,,,de vos,,,,,,,,,,,2013,,,29,2,3,pronoun,412,9
412,412,mijn,43.11,43.30997732,0.199977324,23G3,1,,,,,,de vos,,,1,1,,,hulp van de vos,,,,2019,,,29,2,3,pronoun,413,7
413,413,mij,49.52,49.62997732,0.109977324,23G3,1,,,,,,de vos,,,,,,,,,,,2037,,,29,2,3,pronoun,414,9
414,414,ik,54.72,54.82997732,0.109977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2053,,,27,2,3,pronoun,415,4
415,415,ik,61.02498866,61.13496599,0.109977324,23G3,1,,,,,,de vos,,,,,,,,,,,2070,,,29,2,3,pronoun,416,4
416,416,ik,62.62498866,62.78496599,0.159977324,23G3,1,,,,,,de vos,,,,,,,,,,,2074,,,29,2,3,pronoun,417,4
417,417,ik,63.82498866,63.94496599,0.119977324,23G3,1,,,,,,de vos,,,,,,,,,,,2078,,,29,2,3,pronoun,418,4
418,418,hij,73.47498866,73.64496599,0.169977324,23G3,1,,,,,,de vos,,,,,,,,,,,2106,,,29,2,3,pronoun,419,5
419,419,hij,78.09498866,78.21496599,0.119977324,23G3,1,,,,,,de vos,,,,,,,,,,,2119,,,29,2,3,pronoun,420,5
420,420,ik,81.70498866,81.81496599,0.109977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2128,,,27,2,3,pronoun,421,4
421,421,Hij,85.14,85.26997732,0.129977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2145,,,27,2,3,pronoun,422,5
422,422,zijn,89.9,90.05997732,0.159977324,23G3,1,,,,,,de derde zoon,,,1,1,,1,beide broers,,,,2159,,,27,2,3,pronoun,423,8
423,423,hij,95.39,95.47997732,0.089977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2172,,,27,2,3,pronoun,424,5
424,424,hij,102.4249887,102.584966,0.159977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2192,,,27,2,3,pronoun,425,5
425,425,zij,104.3349887,104.494966,0.159977324,23G3,1,,,,,,beide broers,,,,,,,,,,,2198,,,34,2,3,pronoun,426,1
426,426,zij,107.3949887,107.524966,0.129977324,23G3,1,,,,,,beide broers,,,,,,,,,,,2208,,,34,2,3,pronoun,427,1
427,427,Hij,108.9649887,109.084966,0.119977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2210,,,27,2,3,pronoun,428,5
428,428,zij,109.5049887,109.694966,0.189977324,23G3,1,,,,,,beide broers,,,,,,,,,,,2213,,,34,2,3,pronoun,429,1
429,429,hen,112.3249887,112.514966,0.189977324,23G3,1,,,,,,beide broers,,,,,,,,,,,2221,,,34,2,3,pronoun,430,16
430,430,hij,119.5849887,119.734966,0.149977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2239,,,27,2,3,pronoun,431,5
431,431,zich,120.0849887,120.224966,0.139977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2241,,,27,2,3,pronoun,432,12
432,432,hij,120.6749887,120.984966,0.309977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2243,,,27,2,3,pronoun,433,5
433,433,zij,122.4649887,122.594966,0.129977324,23G3,1,,,,,,beide broers,,,,,,,,,,,2249,,,34,2,3,pronoun,434,1
434,434,Hij,140.44,140.7999773,0.359977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2297,,,27,2,3,pronoun,435,5
435,435,hij,142.49,142.5699773,0.079977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2305,,,27,2,3,pronoun,436,5
436,436,hem,147.04,147.2399773,0.199977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2319,,,27,2,3,pronoun,437,10
437,437,hun,152.27,152.3699773,0.099977324,23G3,1,,,,,,beide broers,,,,,,,,,,,2336,,,34,2,3,pronoun,438,15
438,438,wij,155.3749887,155.474966,0.099977324,23G3,1,,,,,,beide broers,,,,,,,,,,,2341,,,34,2,3,pronoun,439,2
439,439,zij,157.1849887,157.594966,0.409977324,23G3,1,,,,,,beide broers,,,,,,,,,,,2348,,,34,2,3,pronoun,440,1
440,440,wij,158.0249887,158.094966,0.069977324,23G3,1,,,,,,beide broers,,,,,,,,,,,2350,,,34,2,3,pronoun,441,2
441,441,hij,176.2949887,176.364966,0.069977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2405,,,27,2,3,pronoun,442,5
442,442,hij,179.3249887,179.504966,0.179977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2413,,,27,2,3,pronoun,443,5
443,443,hem,185.6749887,185.824966,0.149977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2428,,,27,2,3,pronoun,444,10
444,444,hij,186.2349887,186.764966,0.529977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2430,,,27,2,3,pronoun,445,5
445,445,hem,188.3949887,188.694966,0.299977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2436,,,27,2,3,pronoun,446,10
446,446,hij,188.8649887,188.994966,0.129977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2438,,,27,2,3,pronoun,447,5
447,447,zijn,188.9949887,189.124966,0.129977324,23G3,1,,,,,,de vos,,,,,,,,,,,2439,,,29,2,3,pronoun,448,8
448,448,ik,191.1249887,191.184966,0.059977324,23G3,1,,,,,,de vos,,,,,,,,,,,2444,,,29,2,3,pronoun,449,4
449,449,hij,192.4649887,192.864966,0.399977324,23G3,1,,,,,,de vos,,,,,,,,,,,2451,,,29,2,3,pronoun,450,5
450,450,ik,192.9549887,193.054966,0.099977324,23G3,1,,,,,,de vos,,,,,,,,,,,2453,,,29,2,3,pronoun,451,4
451,451,zijn,196.4449887,196.524966,0.079977324,23G3,1,,,,,,de vos,,,1,1,,,de staart,,,,2464,,,29,2,3,pronoun,452,8
452,452,hij,199.15,199.1899773,0.039977324,23G3,1,,,,,,de vos,,,,,,,,,,,2472,,,29,2,3,pronoun,453,5
453,453,hem,200.45,200.5699773,0.119977324,23G3,1,,,,,,de vos,,,,,,,,,,,2477,,,29,2,3,pronoun,454,10
454,454,hem,214.19,214.4299773,0.239977324,23G3,1,,,,,,een arme man,,,,,,,,,,,2516,,,35,2,3,pronoun,455,10
455,455,hem,219.22,219.5599773,0.339977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2531,,,27,2,3,pronoun,456,10
456,456,ik,230.78,231.1199773,0.339977324,23G3,1,,,,,,de schoone koningsdochter,,,,,,,,,,,2562,,,32,2,3,pronoun,457,4
457,457,ik,232.57,232.6899773,0.119977324,23G3,1,,,,,,de schoone koningsdochter,,,,,,,,,,,2567,,,32,2,3,pronoun,458,4
458,458,ik,233.94,234.0599773,0.119977324,23G3,1,,,,,,de schoone koningsdochter,,,,,,,,,,,2574,,,32,2,3,pronoun,459,4
459,459,mijn,235.55,235.7099773,0.159977324,23G3,1,,,,,,de schoone koningsdochter,,,,,,,,,,,2579,,,32,2,3,pronoun,460,7
460,460,Zij,238.59,238.7999773,0.209977324,23G3,1,,,,,,de schoone koningsdochter,,,,,,,,,,,2584,,,32,2,3,pronoun,461,1
461,461,haar,241.79,242.0199773,0.229977324,23G3,1,,,,,,de schoone koningsdochter,,,,,,,,,,,2595,,,32,2,3,pronoun,462,18
462,462,zij,243.68,243.8199773,0.139977324,23G3,1,,,,,,de schoone koningsdochter,,,,,,,,,,,2602,,,32,2,3,pronoun,463,1
463,463,zich,247.69,247.8599773,0.169977324,23G3,1,,,,,,de koning,,,,,,,,,,,2617,,,23,2,3,pronoun,464,12
464,464,hem,252.21,252.3899773,0.179977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2631,,,27,2,3,pronoun,465,10
465,465,hem,253.31,253.4099773,0.099977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2635,,,27,2,3,pronoun,466,10
466,466,hij,259.04,259.3899773,0.349977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2649,,,27,2,3,pronoun,467,5
467,467,zijn,262.62,263.0899546,0.469954649,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2659,,,27,2,3,pronoun,468,8
468,468,hij,269.6149887,269.784966,0.169977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2678,,,27,2,3,pronoun,469,5
469,469,mijn,274.7349887,275.004966,0.269977324,23G3,1,,,,,,de vos,,,,,,,,,,,2695,,,29,2,3,pronoun,470,7
470,470,mij,278.0949887,278.304966,0.209977324,23G3,1,,,,,,de vos,,,,,,,,,,,2706,,,29,2,3,pronoun,471,9
471,471,hij,280.4549887,280.584966,0.129977324,23G3,1,,,,,,de vos,,,,,,,,,,,2712,,,29,2,3,pronoun,472,5
472,472,hem,280.5849887,280.934966,0.349977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2713,,,27,2,3,pronoun,473,10
473,473,hem,281.5749887,281.634966,0.059977324,23G3,1,,,,,,de vos,,,,,,,,,,,2716,,,29,2,3,pronoun,474,10
474,474,hij,285.8349887,285.874966,0.039977324,23G3,1,,,,,,de derde zoon,,,,,,,,,,,2725,,,27,2,3,pronoun,475,5
475,475,hij,291.1849887,291.334966,0.149977324,23G3,1,,,,,,de vos,,,,,,,,,,,2741,,,29,2,3,pronoun,476,5
476,476,zijn,7.83,8.009977324,0.179977324,A1,1,,,,,,de ooievaar,,,,,,,,,,,29,,,36,1,1,pronoun,477,8
477,477,hij,11.59,11.62997732,0.039977324,A1,1,,,,,,de ooievaar,,,,,,,,,,,40,,,36,1,1,pronoun,478,5
478,478,zijn,11.78,11.95997732,0.179977324,A1,1,,,,,,de ooievaar,,,,,,,,,,,42,,,36,1,1,pronoun,479,8
479,479,haar,35.86,35.92997732,0.069977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,110,,,37,1,1,pronoun,480,18
480,480,haar,38.04,38.17997732,0.139977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,117,,,37,1,1,pronoun,481,18
481,481,zij,42.99,43.07997732,0.089977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,131,,,37,1,1,pronoun,482,1
482,482,zij,47.34,47.42997732,0.089977324,A1,1,,,,,,de andere eenden,,,,,,,,,,,146,,,38,1,1,pronoun,483,1
483,483,haar,48.8,48.89997732,0.099977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,154,,,37,1,1,pronoun,484,18
484,484,zich,54.34,54.46997732,0.129977324,A1,1,,,,,,Een gepiep,,,,,,,,,,,169,,,39,1,1,pronoun,485,12
485,485,zij,62.39498866,62.57496599,0.179977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,192,,,37,1,1,pronoun,486,1
486,486,zij,65.45498866,65.62496599,0.169977324,A1,1,,,,,,al de andere kleine eendjes,,,,,,,,,,,202,,,40,1,1,pronoun,487,1
487,487,zij,66.56498866,66.67496599,0.109977324,A1,1,,,,,,al de andere kleine eendjes,,,,,,,,,,,205,,,40,1,1,pronoun,488,1
488,488,ze,72.18498866,72.27496599,0.089977324,A1,1,,,,,,al de andere kleine eendjes,,,,,,,,,,,225,,,40,1,1,pronoun,489,14
489,489,zij,73.33498866,73.42496599,0.089977324,A1,1,,,,,,al de andere kleine eendjes,,,,,,,,,,,229,,,40,1,1,pronoun,490,1
490,490,zij,80.38498866,80.50496599,0.119977324,A1,1,,,,,,al de andere kleine eendjes,,,,,,,,,,,252,,,40,1,1,pronoun,491,1
491,491,zich,87.79,87.93997732,0.149977324,A1,1,,,,,,de wereld,,,,,,,,,,,274,,,41,1,1,pronoun,492,12
492,492,ik,93.13,93.18997732,0.059977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,295,,,37,1,1,pronoun,493,4
493,493,zij,97.55,97.65997732,0.109977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,307,,,37,1,1,pronoun,494,1
494,494,ik,99.43498866,99.58496599,0.149977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,312,,,37,1,1,pronoun,495,4
495,495,ze,99.66498866,99.73496599,0.069977324,A1,1,,,,,,al de andere kleine eendjes,,,,,,,,,,,314,,,40,1,1,pronoun,496,14
496,496,mij,105.9249887,106.024966,0.099977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,337,,,37,1,1,pronoun,497,9
497,497,zij,107.9349887,108.044966,0.109977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,342,,,37,1,1,pronoun,498,1
498,498,haar,113.3349887,113.474966,0.139977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,358,,,37,1,1,pronoun,499,18
499,499,het,119.81,119.9899773,0.179977324,A1,1,,,,,,grootste ei,0,weird b/c encoding and retrieval seems different,,,,,,,,,381,,,42,1,1,pronoun,500,6
500,500,zijn,122.88,123.0499773,0.169977324,A1,1,,,,,,al de andere kleine eendjes,,,,,,,,,,,392,,,40,1,1,pronoun,501,8
501,501,Zij,126.57,126.6999773,0.129977324,A1,1,,,,,,al de andere kleine eendjes,,,,,,,,,,,406,,,40,1,1,pronoun,502,1
502,502,hun,128.02,128.1299773,0.109977324,A1,1,,,,,,al de andere kleine eendjes,,,,,,,,,,,411,,,40,1,1,pronoun,503,15
503,503,mij,130.07,130.1599773,0.089977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,417,,,37,1,1,pronoun,504,9
504,504,mij,132.6549887,132.884966,0.229977324,A1,1,,,,,,de oude eend,,,,,,,,,,,422,,,43,1,1,pronoun,505,9
505,505,mij,137.7349887,137.874966,0.139977324,A1,1,,,,,,de oude eend,,,,,,,,,,,436,,,43,1,1,pronoun,506,9
506,506,het,138.2449887,138.374966,0.129977324,A1,1,,,,,,grootste ei,0,again weird b/c encoding is quite different,,,,,,,,,437,,,42,1,1,pronoun,507,6
507,507,Ik,140.0349887,140.174966,0.139977324,A1,1,,,,,,de oude eend,,,,,,,,,,,441,,,43,1,1,pronoun,508,4
508,508,mijn,143.4949887,143.564966,0.069977324,A1,1,,,,,,de oude eend,,,1,1,,1,jongen,,,,454,,,43,1,1,pronoun,509,7
509,509,zij,144.3249887,144.434966,0.109977324,A1,1,,,,,,jongen,,,,,,,,,,,457,,,44,1,1,pronoun,510,1
510,510,Ik,146.5349887,146.649932,0.114943311,A1,1,,,,,,de oude eend,,,,,,,,,,,463,,,43,1,1,pronoun,511,4
511,511,ze,146.8149887,146.914966,0.099977324,A1,1,,,,,,jongen,,,,,,,,,,,465,,,44,1,1,pronoun,512,14
512,512,ik,148.5849887,148.734966,0.149977324,A1,1,,,,,,de oude eend,,,,,,,,,,,472,,,43,1,1,pronoun,513,4
513,513,mij,150.0649887,150.254966,0.189977324,A1,1,,,,,,de oude eend,,,,,,,,,,,477,,,43,1,1,pronoun,514,9
514,514,mij,151.94,152.1499773,0.209977324,A1,1,,,,,,de oude eend,,,,,,,,,,,480,,,43,1,1,pronoun,515,9
515,515,Ik,160.73,160.8999773,0.169977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,501,,,37,1,1,pronoun,516,4
516,516,ik,164.0149887,164.2199773,0.204988662,A1,1,,,,,,de moeder eend,,,,,,,,,,,514,,,37,1,1,pronoun,517,4
517,517,ik,166.53,166.6499773,0.119977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,526,,,37,1,1,pronoun,518,4
518,518,zelf,169.6549887,169.984966,0.329977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,538,,,37,1,1,pronoun,519,21
519,519,Het,179.6249887,179.744966,0.119977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,562,,,45,1,1,pronoun,520,6
520,520,het,182.9049887,182.984966,0.079977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,572,,,45,1,1,pronoun,521,6
521,521,zij,186.6249887,186.774966,0.149977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,582,,,37,1,1,pronoun,522,1
522,522,het,189.9549887,190.014966,0.059977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,592,,,45,1,1,pronoun,523,6
523,523,het,195.5849887,195.714966,0.129977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,610,,,45,1,1,pronoun,524,6
524,524,ik,196.1949887,196.294966,0.099977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,613,,,37,1,1,pronoun,525,4
525,525,het,196.2949887,196.374966,0.079977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,614,,,45,1,1,pronoun,526,6
526,526,zelf,196.5549887,196.924966,0.369977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,617,,,37,1,1,pronoun,527,21
527,527,haar,205.3149887,205.404966,0.089977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,640,,,37,1,1,pronoun,528,18
528,528,zelf,222.3049887,222.594966,0.289977324,A1,1,,,,,,pooten,,,,,,,,,,,695,,,46,1,1,pronoun,529,21
529,529,zij,223.7149887,223.804966,0.089977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,699,,,45,1,1,pronoun,530,1
530,530,het,228.92,229.0499773,0.129977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,711,,,45,1,1,pronoun,531,6
531,531,hij,232.34,232.4099773,0.069977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,723,,,45,1,1,pronoun,532,5
532,532,zijn,232.56,232.6999773,0.139977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,725,,,45,1,1,pronoun,533,8
533,533,hij,234.01,234.0999773,0.089977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,731,,,45,1,1,pronoun,534,5
534,534,'T,235.38,235.4599773,0.079977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,736,,,45,1,1,pronoun,535,13
535,535,mijn,235.5249887,235.6399773,0.114988662,A1,1,,,,,,de moeder eend,,,,,,,,,,,738,,,37,1,1,pronoun,536,7
536,536,hij,237.72,237.7699773,0.049977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,743,,,45,1,1,pronoun,537,5
537,537,hem,239.43,239.4899773,0.059977324,A1,1,,,,,,het lelijke eendje,1,,,,,,,,,,751,,,45,1,1,pronoun,538,10
538,538,mij,243.62,243.6999773,0.079977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,761,,,37,1,1,pronoun,539,9
539,539,ik,244.59,244.7199773,0.129977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,765,,,37,1,1,pronoun,540,4
540,540,mijn,249.16,249.2399773,0.079977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,784,,,37,1,1,pronoun,541,7
541,541,zij,268.7799546,268.8899773,0.110022676,A1,1,,,,,,de moeder eend,,,,,,,,,,,842,,,37,1,1,pronoun,542,1
542,542,haar,269.17,269.3099773,0.139977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,844,,,37,1,1,pronoun,543,18
543,543,zij,270.86,271.0899546,0.229954649,A1,1,,,,,,de moeder eend,,,,,,,,,,,849,,,37,1,1,pronoun,544,1
544,544,zij,275.39,275.5599773,0.169977324,A1,1,,,,,,de moeder eend,,,,,,,,,,,861,,,37,1,1,pronoun,545,1
545,545,zij,281.63,281.7499773,0.119977324,A1,1,,,,,,de oude eend,,,,,,,,,,,883,,,43,1,1,pronoun,546,1
546,546,zij,283.63,283.7399773,0.109977324,A1,1,,,,,,de oude eend,,,,,,,,,,,890,,,43,1,1,pronoun,547,1
547,547,zij,285.74,285.8199773,0.079977324,A1,1,,,,,,de oude eend,,,,,,,,,,,897,,,43,1,1,pronoun,548,1
548,548,haar,286.99,287.0999773,0.109977324,A1,1,,,,,,de oude eend,,,,,,,,,,,903,,,43,1,1,pronoun,549,18
549,549,dat,287.91,288.0499773,0.139977324,A1,1,,,,,,een rood lapje,,,,,,,,,,,905,,,47,1,1,pronoun,550,22
550,550,haar,293.8399773,293.9599773,0.12,A1,1,,,,,,de oude eend,,,,,,,,,,,925,,,43,1,1,pronoun,551,18
551,551,zij,295.52,295.6399773,0.119977324,A1,1,,,,,,de oude eend,,,,,,,,,,,932,,,43,1,1,pronoun,552,1
552,552,zijn,4.63,4.809954649,0.179954649,  A2 ,1,,,,,,een welopgevoed eendje,,,,,,,,,,,952,,,48,1,2,pronoun,553,8
553,553,ze,16.48997732,16.65997732,0.17,  A2 ,1,,,,,,kleine eendjes in de rondte,,,,,,,,,,,982,,,49,1,2,pronoun,554,14
554,554,wij,20.02,20.13997732,0.119977324,  A2 ,1,,,,,,kleine eendjes in de rondte,,,,,,,,,,,991,,,49,1,2,pronoun,555,2
555,555,wij,21.82997732,21.90997732,0.08,  A2 ,1,,,,,,kleine eendjes in de rondte,,,,,,,,,,,997,,,49,1,2,pronoun,556,2
556,556,wij,27.77,27.86997732,0.099977324,  A2 ,1,,,,,,kleine eendjes in de rondte,,,,,,,,,,,1014,,,49,1,2,pronoun,557,2
557,557,het,33.56,33.66997732,0.109977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1032,,,45,1,2,pronoun,558,6
558,558,Het,37.68,37.79995465,0.119954649,  A2 ,1,,,,,,het lelijke eendje,1,"fine, can be inferred from prior context",,,,,,,,,1046,,,45,1,2,pronoun,559,6
559,559,het,41.74,41.78997732,0.049977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1056,,,45,1,2,pronoun,560,6
560,560,het,46.69,46.79995465,0.109954649,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1073,,,45,1,2,pronoun,561,6
561,561,Het,49.24,49.43997732,0.199977324,  A2 ,1,,,,,,al de andere kleine eendjes,,more of an offline annotation,,,,,,,,,1078,,,40,1,2,pronoun,562,6
562,562,zij,55.08,55.18997732,0.109977324,  A2 ,1,,,,,,al de andere kleine eendjes,,,,,,,,,,,1096,,,40,1,2,pronoun,563,1
563,563,ik,59.34,59.46997732,0.129977324,  A2 ,1,,,,,,de oude eend,,,,,,,,,,,1106,,,43,1,2,pronoun,564,4
564,564,het,66.27498866,66.40496599,0.129977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1128,,,45,1,2,pronoun,565,6
565,565,het,67.53498866,67.59496599,0.059977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1134,,,45,1,2,pronoun,566,6
566,566,ik,71.40498866,71.53496599,0.129977324,  A2 ,1,,,,,,de moeder eend,,,,,,,,,,,1148,,,37,1,2,pronoun,567,4
567,567,Ik,73.50498866,73.69496599,0.189977324,  A2 ,1,,,,,,de moeder eend,,,,,,,,,,,1153,,,37,1,2,pronoun,568,4
568,568,het,74.49498866,74.58496599,0.089977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1157,,,45,1,2,pronoun,569,6
569,569,Het,77.75498866,77.83496599,0.079977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1166,,,45,1,2,pronoun,570,6
570,570,zij,83.58498866,83.68496599,0.099977324,  A2 ,1,,,,,,de moeder eend,,,,,,,,,,,1184,,,37,1,2,pronoun,571,1
571,571,het,83.68498866,83.74496599,0.059977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1185,,,45,1,2,pronoun,572,6
572,572,zijn,84.70498866,84.86496599,0.159977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1189,,,45,1,2,pronoun,573,8
573,573,zij,88.44498866,88.62496599,0.179977324,  A2 ,1,,,,,,de moeder eend,,,,,,,,,,,1198,,,37,1,2,pronoun,574,1
574,574,Ik,90.98498866,91.10496599,0.119977324,  A2 ,1,,,,,,de moeder eend,,,,,,,,,,,1208,,,37,1,2,pronoun,575,4
575,575,het,91.66498866,91.78496599,0.119977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1211,,,45,1,2,pronoun,576,6
576,576,het,93.14498866,93.24496599,0.099977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1216,,,45,1,2,pronoun,577,6
577,577,zich,93.39498866,93.50496599,0.109977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1218,,,45,1,2,pronoun,578,12
578,578,mij,105.62,105.7999773,0.179977324,  A2 ,1,,,,,,de oude eend,,,,,,,,,,,1255,,,43,1,2,pronoun,579,9
579,579,het,111.25,111.4899773,0.239977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1272,,,45,1,2,pronoun,580,6
580,580,Het,120.9349887,121.064966,0.129977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1302,,,45,1,2,pronoun,581,6
581,581,hij,127.5749887,127.684966,0.109977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1323,,,45,1,2,pronoun,582,5
582,582,zich,128.9849887,129.194966,0.209977324,  A2 ,1,,,,,,kalkoensche haan,,,,,,,,,,,1327,,,50,1,2,pronoun,583,12
583,583,hem,131.5749887,131.704966,0.129977324,  A2 ,1,,,,,,kalkoensche haan,,,,,,,,,,,1338,,,50,1,2,pronoun,584,10
584,584,hij,133.2949887,133.494966,0.199977324,  A2 ,1,,,,,,kalkoensche haan,,,,,,,,,,,1342,,,50,1,2,pronoun,585,5
585,585,zijn,134.0249887,134.194966,0.169977324,  A2 ,1,,,,,,kalkoensche haan,,,,,,,,,,,1345,,,50,1,2,pronoun,586,8
586,586,het,137.5949887,137.664966,0.069977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1354,,,45,1,2,pronoun,587,6
587,587,zich,137.6649887,137.824966,0.159977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1355,,,45,1,2,pronoun,588,12
588,588,het,139.5449887,139.654966,0.109977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1360,,,45,1,2,pronoun,589,6
589,589,het,140.8099546,140.8749433,0.064988662,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1364,,,45,1,2,pronoun,590,6
590,590,zijn,152.8449887,153.004966,0.159977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1397,,,45,1,2,pronoun,591,8
591,591,hem,154.0849887,154.334966,0.249977324,  A2 ,1,,,,,,het lelijke eendje,1,,,,,,,,,,1402,,,45,1,2,pronoun,592,10
